"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NP_414761",197.566515759664,1.21173544223436,0.402664747228952,3.00929110525134,0.00261858082679998,0.0159284088162744
"NP_414762",5.29208589966409,1.42650059969872,0.602532032241248,2.36750998016246,0.0179082370306378,0.0672499275524955
"NP_414763",15.9309484204511,0.826104072466946,0.398654049163501,2.07223299048478,0.0382437181676016,0.117532263905215
"NP_414766",51.04326472541,-0.0128405109344368,0.294922395663256,-0.0435386092180608,0.965272187986683,0.98041563686873
"NP_414767",8.39919635760961,1.50511251919352,0.590582072207611,2.54852388858905,0.0108179877542992,0.0457179503038832
"NP_414768",7.17502108378637,1.62470723250696,0.566416851626214,2.86839494242154,0.00412560186359617,0.0223216774514572
"NP_414769",4.96183520114583,1.09825163794709,0.822703568152331,1.3349299558936,0.181899272367946,0.356281560971357
"NP_414772",256.915274160965,-0.534792223629998,0.202665330780829,-2.6387948129537,0.00832013222116045,0.0377620129066355
"NP_414773",37.6628570399267,0.365766497981577,0.666358719245163,0.548903297004817,0.583071815440469,0.737720401566525
"NP_414774",87.7626291246982,-0.497585223426207,0.261854395748368,-1.90023628209155,0.0574021189075761,0.159808742686495
"NP_414776",16.9630649466042,3.33439232145686,0.819501291988029,4.06880666822129,4.72545358738469e-05,0.000741643708065872
"NP_414777",89.0013202831154,-0.758959024277461,0.235876392890315,-3.21761332271342,0.00129261952624409,0.0095770297151634
"NP_414778",118.842725987856,0.145217871043541,0.241054729590901,0.602426972870407,0.546889960028103,0.710266162352479
"NP_414779",16.5709395420513,0.924758992025041,0.473405474902813,1.95341845637693,0.0507700310225757,0.144876035784061
"NP_414780",6.88471674140948,-0.898783471920754,0.615104461920784,-1.46118834695838,0.143963760112548,0.304180165529933
"NP_414781",3.42978146004972,-0.335486444687313,0.756950982587842,-0.443207621635369,0.657615566578793,0.795885758541351
"NP_414782",9.71213155289353,-0.888790980664698,0.64245973351314,-1.38341896667135,0.166536438232341,0.33634471218634
